issue_id,source_table,record_id,field_name,issue_type,severity,issue_description
DQ-002022,orders,29380cfab5f9f5f233e2c71e16cadc68,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002023,orders,fc8121263d345c1d739f85edda7be0cb,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002024,orders,fb4ea753f638936f56b4df5d03dc07bb,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002025,orders,48f2d0b950703bfb145b7c3c0641b4bb,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002026,orders,b715c631fdd01580d9de3ed3759523c7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002027,orders,2b941f8e6ff81158a52de44909dc2a52,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002028,orders,a91e25d9e242b0545cddf83a2bb46954,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002029,orders,46c25d5c696b53935b00b3e3fa555d20,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002030,orders,402e0a2ad64d2f2b8f0d06d436789aca,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002031,orders,19bbda1f882b3aeddba973e935519905,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002032,orders,e55fa3385fa77f6be6a0041c5daf2fb6,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002033,orders,3cd41dc7c9fceb7de4fb0e9983a4b1ed,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002034,orders,1612081119e8f23745698ad3367cc14b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002035,orders,1fda9a8d1632a5964c43fb8e64dbe3e3,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002036,orders,ab46182a322cb6dc83f4138d4e5cd73f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002037,orders,0d2c1a413f6aa3a36b8bb940b028f930,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002038,orders,77b8e495f75bbdf52e3a29bc46188eef,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002039,orders,3a3aed58b078ba2d2105cd76ce7a76d7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002040,orders,6e98de3a85c84ead6689189b825d35b5,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002041,orders,80fd1b0b81771253d43532f41d575d39,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002042,orders,0fb9645c128ac84788798f0129496ca7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002043,orders,607c1c3f926d9435d428d7aa7d52a1ed,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002044,orders,b90cc9e10252911c2092a1e49794aa13,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002045,orders,33f11b444d480cee508b54f3cf17b079,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002046,orders,974f9f87a3bad01b2ac72fe987505e9b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002047,orders,8ab4ca9525e1f61c67972a13885d3b96,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002048,orders,675b0980a1c53e959dc721b6e608997f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002049,orders,6d3130927406da969ab807821a93a65d,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002050,orders,4ce5e2d15628c2277ca6ed81ee60f9de,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002051,orders,49c5132b03e35ffa18fdca050d1f8e33,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002052,orders,3f6509ff22303ff04b9bf1b2c8bf69c6,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002053,orders,2d31315ad8289e1e63c8451715e80306,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002054,orders,5f2dbe00a1732133a6809ae1af554123,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002055,orders,3a0fbe8fbdae776394cd93385366a4fd,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002056,orders,cbce204b327a87445b6e6c28e0c5bfb3,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002057,orders,b2fc127731e4fc8f7bd2d2c1898e59ca,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002058,orders,392ed9afd714e3c74767d0c4d3e3f477,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002059,orders,43f15e122ae8ae3eda33bf64b011c085,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002060,orders,73745cfd1447d2cb71537b662d59b3b8,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002061,orders,bf27902e7735a428c81f52189dec50e4,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002062,orders,3bd3b4d482f916c2c9662b8da6f2758b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002063,orders,791d454dd290baaf30d599c6183d7489,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002064,orders,36cde427894b4797db8316e92b8e58f2,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002065,orders,b7fa03eeccba341d5ab0dc86bfb1b08c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002066,orders,335f8f913a1d29120e07b6bb9847d73c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002067,orders,d859b40b1d9bb3cdd347358688bc3272,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002068,orders,e5882de2409ffb5a26782367e95b91ba,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002069,orders,3c8702d3b056de079d6cdd6ee1ffeb55,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002070,orders,52ffca67c47f7bc4350f82b1d2c20dec,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002071,orders,31b91033dcb0502e616f40ced16dccc6,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002072,orders,55aa287c6ca17e8c3262b9ef1e12fac6,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002073,orders,adf5a3d223336c6b7965f3027bb7ddc2,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002074,orders,834550696228970ef03d30419db216e1,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002075,orders,b93ffbad842670470ec41f35a317ee65,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002076,orders,453cabc3a3d6d0d80bd08d9eefb6a607,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002077,orders,4608a27e9e60c05b054631def491e7af,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002078,orders,f889a5a0b44adc29c5465b99395ac3c1,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002079,orders,81997644995458a01126899a96832353,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002080,orders,afb61112fb99b07fe17e591c68c0c84c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002081,orders,27667a063cb59b5d987a5a71c192cce5,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002082,orders,e5215415bb6f76fe3b7cb68103a0d1c0,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002083,orders,f88685f89f0fc651c3e767c64a23192c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002084,orders,ade919610216d8fcd6333ce3696449a4,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002085,orders,9d4369173adc91c56c54ebba6712e732,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002086,orders,04b8c60eb3cceaecde917716daa30bde,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002087,orders,50bb0c134ee3365dd06e13da6cda15fe,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002088,orders,74e198a81e758ec637a42e8f2e856927,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002089,orders,e66e29f65af321ea428495d66066e809,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002090,orders,02bfe71c2bbd56f6de9c2c357adff45c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002091,orders,43c8d05a1478e794217ad3b39398022a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002092,orders,b3154d5a5a7c0b01993f0768a1fd4b8a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002093,orders,2fa565240e8353e7a1ad78347f8608fa,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002094,orders,35de4050331c6c644cddc86f4f2d0d64,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002095,orders,2463e85fc460252cacb332c69099f298,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002096,orders,c549f0d88f33bfe43351b893f1fb55ac,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002097,orders,69fd1a4dd8b96b9ab0dc82b95be21efd,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002098,orders,0e6b2d0fe443a6d38c0f6447f4eb2262,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002099,orders,f3e5a0592463640ef9fd04d79724dac9,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002100,orders,72fa449394ed9dc9093819f93ca563af,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002101,orders,e8df0b08b2d6162f2a109f931d0774b6,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002102,orders,801bda1bc87e8484430a1ad75f51f128,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002103,orders,dd38e535112fb5094b53b1997c4eda52,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002104,orders,7c48bf2308168ce82b8e622eb9dd8627,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002105,orders,5ca9d935dd5306bf85a2f1e263d058f1,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002106,orders,c94821db10df06a6d17a8054d3a0b919,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002107,orders,3ccf1aa4144993ddec8287ef8ee0a107,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002108,orders,74f833bf7c70ce8c3f820f725c213e1c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002109,orders,08662c478bed0444d0515925af759547,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002110,orders,90eaac01afdf4e531a70ad869e092c75,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002111,orders,2b25bdbc985fdd953cced7c3fdf0a2fe,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002112,orders,dd8532619e81337caf4ddc77fb34d981,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002113,orders,2ce9683175cdab7d1c95bcbb3e36f478,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002114,orders,793c05f561c41e8fb6599c92be8d0afd,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002115,orders,73adddab7cd7e4f606280f98c137656a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
